zona,nombre,direccion,latitud,longitud,rating,usuarios,precio,tipos
retiro,Restaurante Don Giovanni,"Paseo de la reina Cristina, 23, Calle de Gutenberg, 19, posterior, Madrid",40.4074856,-3.680221399999999,4.2,3433.0,3.0,"restaurant, food, point_of_interest, establishment"
retiro,RESTAURANTE LIMA LIMÓN,"Calle de Pío Baroja, 7, Madrid",40.4140892,-3.6738515,4.4,765.0,2.0,"restaurant, food, point_of_interest, establishment"
retiro,Cafetería Sagredo,"Avenida del Mediterráneo, 16, Madrid",40.40697730000001,-3.6759285,4.1,369.0,1.0,"restaurant, liquor_store, cafe, bar, store, food, point_of_interest, establishment"
retiro,Restaurante Ribeira Sacra,"Calle de Cavanilles, 4, Madrid",40.4070256,-3.678527,4.1,902.0,2.0,"restaurant, food, point_of_interest, establishment"
retiro,Burger King,"Metro Conde del Casal, Avenida del Mediterráneo, 24, Madrid",40.40687760000001,-3.6745664,3.8,2313.0,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment"
retiro,VIPS,"Calle del Conde de Cartagena, 18, Madrid",40.40757159999999,-3.6735284,4.0,4304.0,2.0,"restaurant, meal_takeaway, food, point_of_interest, establishment"
retiro,Restaurante Poncio by Willy Moya,"Plaza del Niño Jesús, 3, Madrid",40.4113644,-3.6751651,4.6,471.0,,"restaurant, food, point_of_interest, establishment"
retiro,Yes do tonk,Madrid,40.41133490000001,-3.6749081,,,,"restaurant, food, point_of_interest, establishment"
retiro,BAR - PHIBURGER,"Calle de los Reyes Magos, 8, local 1, Madrid",40.4115194,-3.6748901,4.9,47.0,,"restaurant, food, point_of_interest, establishment"
retiro,CAFETERIA LA PARISIENA 2,"Plaza Mariano de Cavia, Madrid",40.4079549,-3.6788231,3.7,769.0,2.0,"cafe, bar, restaurant, store, food, point_of_interest, establishment"
retiro,Restaurante Anjana,"Calle de Pío Baroja, 10, Madrid",40.4131773,-3.6750746,4.3,568.0,,"restaurant, food, point_of_interest, establishment"
retiro,Pio baroja 19,"Calle de Pío Baroja, 10, Meco",40.4131773,-3.6750746,4.5,2.0,,"restaurant, food, point_of_interest, establishment"
retiro,Pizzería Carlos,"Calle Roncesvalles, 5, Madrid",40.4081014,-3.6772408,4.5,1371.0,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment"
retiro,Thai Away by Thai Garden 2112,"Calle del Conde de Cartagena, 15, Madrid",40.4083255,-3.674723,4.5,690.0,,"restaurant, food, point_of_interest, establishment"
retiro,Crystyan Arena cafeteria Bar,"Calle de Pío Baroja, 9, Madrid",40.4138191,-3.673913799999999,4.4,524.0,1.0,"cafe, bar, restaurant, store, food, point_of_interest, establishment"
chamartín,Restaurante - Cervecería Fass Concha Espina,"Calle de Rodríguez Marín, 84, Madrid",40.45146539999999,-3.678578,4.0,2553.0,2.0,"restaurant, food, point_of_interest, establishment"
chamartín,La Ancha,"Calle del Príncipe de Vergara, 204, Madrid",40.4493583,-3.6774667,4.5,2498.0,3.0,"restaurant, food, point_of_interest, establishment"
chamartín,Solo de Uva,"Calle del Príncipe de Vergara, 210, Madrid",40.4518609,-3.676916199999999,4.2,18.0,,"liquor_store, bar, store, restaurant, food, point_of_interest, establishment"
chamartín,De la Riva,"Calle de Cochabamba, 13, Madrid",40.45576250000001,-3.6807831,4.5,990.0,2.0,"restaurant, food, point_of_interest, establishment"
chamartín,Ansorena Taberna Vasca,"Calle de Víctor Andrés Belaunde, 8, Madrid",40.45483040000001,-3.6791229,4.3,471.0,2.0,"restaurant, food, point_of_interest, establishment"
chamartín,Paddy's Irish Pub,"Avenida de Concha Espina, 69, Madrid",40.4519506,-3.678038899999999,4.4,1504.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
chamartín,Rodilla,"Avenida de Concha Espina, 69, Madrid",40.45197100000001,-3.677928,3.8,819.0,1.0,"restaurant, meal_delivery, cafe, meal_takeaway, store, food, point_of_interest, establishment"
chamartín,Café Universal Madrid Restaurante,"parque de Berlin, Calle del Príncipe de Vergara, 210, posterior, Madrid",40.4511496,-3.677139999999999,3.9,940.0,2.0,"restaurant, cafe, food, point_of_interest, establishment"
chamartín,Restaurante Cazorla,"Calle de Rodríguez Marín, 80, Madrid",40.45015089999999,-3.6785793,4.1,1181.0,2.0,"restaurant, food, point_of_interest, establishment"
chamartín,El Miajón De Los Castúos,"Calle de Serrano, 220, Madrid",40.4524456,-3.680574599999999,3.8,415.0,2.0,"restaurant, grocery_or_supermarket, store, food, point_of_interest, establishment"
chamartín,Restaurante Gaytán,"Calle del Príncipe de Vergara, 205, Lateral Derecho, Madrid",40.44983489999999,-3.6785516,4.6,720.0,4.0,"restaurant, food, point_of_interest, establishment"
chamartín,Papa Johns Pizza,"Calle de Serrano, 203, Madrid",40.4531205,-3.680765399999999,3.7,966.0,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment"
chamartín,Bar restaurante La Escalera de Serrano,"Calle de Serrano, 215, Madrid",40.4543084,-3.67873,4.2,399.0,,"bar, restaurant, food, point_of_interest, establishment"
chamartín,Maceta Café,"Calle de Pradillo, 9, Madrid",40.4487366,-3.675218499999999,4.6,322.0,1.0,"cafe, store, restaurant, food, point_of_interest, establishment"
chamartín,100 Montaditos,"Calle del Príncipe de Vergara, 254, Madrid",40.455672,-3.6768762,4.0,1507.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
chamartín,Bayres Beef - Argentina en Tapas,"Calle de Pradillo, 6, Madrid",40.4482144,-3.6756197,4.5,1081.0,2.0,"restaurant, food, point_of_interest, establishment"
chamartín,La Taberna de Rafa,"Calle de Puerto Rico, 9, Madrid",40.4532519,-3.6746098,4.2,204.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
chamartín,Go! Sushing Chamartín,"Calle de Víctor Andrés Belaunde, 1, Madrid",40.45440109999999,-3.679197799999999,4.5,268.0,2.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
chamartín,Casa Ormaza,"Calle de la Infanta María Teresa, 15, Madrid",40.45416669999999,-3.6805556,4.5,477.0,2.0,"restaurant, food, point_of_interest, establishment"
chamartín,Restaurante Japonés Nipón Taro,"Calle de Víctor Andrés Belaunde, 1, Madrid",40.45440109999999,-3.679197799999999,4.5,610.0,2.0,"meal_takeaway, restaurant, food, point_of_interest, establishment"
tetuán,Asiatico Tesoro,"Calle Alonso Castrillo, 6, Madrid",40.459171,-3.69929,4.1,273.0,1.0,"restaurant, bar, point_of_interest, food, establishment"
tetuán,La Castañal Marisquería,"Calle de Berruguete, 78, Madrid",40.4599549,-3.705155000000001,4.6,1063.0,2.0,"restaurant, point_of_interest, food, establishment"
tetuán,Restaurante Ondiñas Do Mendo,"Calle de Villaamil, 4, Madrid",40.45683639999999,-3.705072899999999,4.4,3677.0,1.0,"restaurant, bar, point_of_interest, food, establishment"
tetuán,Domino's Pizza,"Calle de Francos Rodríguez, 36, Madrid",40.45644,-3.70469,3.9,990.0,1.0,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment"
tetuán,Restaurante La Casita de los Arroces,"Calle Alonso Castrillo, 13, Madrid",40.4590063,-3.698192199999999,3.1,139.0,,"restaurant, point_of_interest, food, establishment"
tetuán,Marisquería Restaurante Riveira III,"Calle de Lope de Haro, 15, Madrid",40.456819,-3.703548,3.6,31.0,1.0,"restaurant, point_of_interest, food, establishment"
tetuán,Rodilla,"Calle de Bravo Murillo, 231, Madrid",40.457625,-3.701694,4.0,1386.0,1.0,"restaurant, meal_delivery, meal_takeaway, store, cafe, point_of_interest, food, establishment"
tetuán,Bar Restaurante Cononda,"Calle de la Hierbabuena, 3, Madrid",40.45951170000001,-3.7024209,4.4,155.0,1.0,"restaurant, bar, store, cafe, point_of_interest, food, establishment"
tetuán,Burger King,"Calle de Bravo Murillo, 222, Madrid",40.4579179,-3.700896199999999,4.2,2680.0,1.0,"meal_takeaway, restaurant, point_of_interest, food, establishment"
tetuán,Café Bar Alpy,"Calle de Mariano Fernández, 4, Madrid",40.4561327,-3.7027321,4.5,17.0,,"restaurant, bar, store, cafe, point_of_interest, food, establishment"
tetuán,Evin Kebap y Pizza,"Calle de Francos Rodríguez, 46, Madrid",40.4567358,-3.7058115,4.1,1013.0,1.0,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment"
tetuán,Perla del Pacífico,"Calle de Francisco Medrano, 3, Madrid",40.4589427,-3.6995583,4.1,287.0,1.0,"restaurant, point_of_interest, food, establishment"
tetuán,Panadería Cafetería Audrey,"Calle de Bravo Murillo, 203, Madrid",40.455227,-3.7028454,3.6,332.0,1.0,"bakery, restaurant, store, point_of_interest, food, establishment"
tetuán,La Cuchara de Tetuán,"Calle de los Algodonales, 5, Madrid",40.4600576,-3.7002091,4.4,384.0,1.0,"restaurant, bar, point_of_interest, food, establishment"
tetuán,"Pizza HUT Francos Rodríguez, Madrid - Comida a Domicilio","Calle de Francos Rodríguez, 8, Madrid",40.4547585,-3.7034128,3.6,955.0,1.0,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment"
tetuán,Restaurante Riveira I,"Calle de Pamplona, 35, Madrid",40.4552167,-3.706553,3.4,161.0,1.0,"restaurant, bar, store, cafe, point_of_interest, food, establishment"
tetuán,El Rincón de Tetuán,"Calle del Marqués de Viana, 11, Madrid",40.460943,-3.6995967,3.8,322.0,1.0,"restaurant, bar, point_of_interest, food, establishment"
tetuán,Mercado Municipal de San Enrique,"Calle de San Enrique, 16, Madrid",40.4558274,-3.700491399999999,4.3,501.0,1.0,"parking, restaurant, store, cafe, point_of_interest, food, establishment"
tetuán,Real Estambul,"Calle de Bravo Murillo, 193, Madrid",40.4546248,-3.702982699999999,4.2,1242.0,1.0,"restaurant, point_of_interest, food, establishment"
tetuán,Restaurante Andoriña,"Calle de Lérida, 92, Madrid",40.4588859,-3.6988934,4.4,468.0,1.0,"restaurant, point_of_interest, food, establishment"
fuencarral-el_pardo,Cocinamarinera,"Calle del Monasterio de las Batuecas, 13, Madrid",40.50302879999999,-3.704915,,,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,La Mendozina,"Avenida del Monasterio de Silos, 20, Madrid",40.503402,-3.7083806,4.3,298.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,El Pescador de Montecarmelo,"Avenida del Monasterio de Silos, 22, Madrid",40.503391,-3.707072,4.2,3026.0,2.0,"restaurant, bar, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante GO! Sushing Montecarmelo,"Avenida del Monasterio de Silos, 11, Madrid",40.5038972,-3.7102591,4.2,342.0,2.0,"meal_takeaway, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Ciudad De La Raqueta,"Calle del Monasterio de El Paular, 2, Madrid",40.4998915,-3.711744799999999,4.2,3264.0,2.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Bella Anna - BA | Restaurante Italiano Montecarmelo,"Avenida del Monasterio de Silos, 25, Madrid",40.5036066,-3.7053751,4.3,1403.0,2.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,El Mordisco Bar de Tapas Restaurant,"Avenida del Monasterio de Silos, 20, Madrid",40.50345519999999,-3.7082396,4.2,736.0,1.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,BaRRa de Pintxos Montecarmelo,"Avenida del Monasterio de El Escorial, 26, Madrid",40.50422080000001,-3.7059361,3.9,1238.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Telepizza Montecarmelo - Comida a Domicilio,"Calle del Monasterio de las Batuecas, 15, Madrid",40.503599,-3.7049937,2.9,441.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Rita Sibarita,"Calle del Monasterio de Las Huelgas, 13 Edif, Madrid",40.5013995,-3.707303,4.2,4865.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Gilda,"Calle del Monasterio de Las Huelgas, 13, Madrid",40.5017939,-3.7073771,4.7,140.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Chez Pepito Monasterio de Silos,"Avenida del Monasterio de Silos, 20, Madrid",40.5034819,-3.7086794,4.9,505.0,,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Pulperia casa Manolo S.L,"Avenida del Monasterio de Silos, 20, Madrid",40.5034819,-3.7086794,4.8,76.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Chez Carmelo,"Avenida del Monasterio de Silos, 20, Madrid",40.5034819,-3.7086794,4.6,100.0,,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante Funbar,"Calle del Monasterio de Las Huelgas, 15, Madrid",40.5024659,-3.7102058,4.5,154.0,,"restaurant, bar, food, point_of_interest, establishment"
fuencarral-el_pardo,Gave Mx Montecarmelo Restaurante Mexicano,"Avenida del Monasterio de Silos, 22, Madrid",40.5034467,-3.7077751,4.8,675.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Franguito - una casa portuguesa,"Avenida del Monasterio de Silos, 22, local 2, Madrid",40.5034259,-3.7076032,4.8,74.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Il Posto di Montecarmelo | restaurante italiano,"Calle del Monasterio de Las Huelgas, 21, Madrid",40.50374029999999,-3.7070227,4.6,73.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,El Bistró de Montecarmelo,"Avenida del Santuario de Valverde, 4, Madrid",40.5042022,-3.7085692,4.8,33.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Foreman,"Avenida del Monasterio de Silos, 23, Madrid",40.5037044,-3.706559299999999,3.8,1550.0,1.0,"restaurant, cafe, bar, food, point_of_interest, establishment"
fuencarral-el_pardo,"Restaurante La Tagliatella | Montecarmelo, Madrid","Calle del Monasterio de Las Huelgas, 23, Madrid",40.50394059999999,-3.7069623,3.8,1132.0,2.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,La Retahila,"Avenida del Monasterio de El Escorial, 10, 12, Madrid",40.5043869,-3.7084302,4.1,827.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante Divina Dolores,"Avenida del Monasterio de El Escorial, 10, 12, Madrid",40.5043889,-3.708640399999999,4.6,1635.0,2.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante Peregrino,"Avenida del Monasterio de El Escorial, 24, A, Madrid",40.5042329,-3.706946,4.3,2484.0,,"restaurant, bar, food, point_of_interest, establishment"
fuencarral-el_pardo,Cacharro Taberna Restaurante,"Avenida del Monasterio de El Escorial, 24, B, Madrid",40.5043484,-3.707249799999999,4.7,229.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Arrozitos & Más Montecarmelo,"Avenida del Monasterio de Silos, 11, Madrid",40.5039933,-3.7103742,4.8,80.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Ochenta Grados Montecarmelo,"Avenida del Monasterio de El Escorial, 26, Madrid",40.50432429999999,-3.7066154,4.5,1561.0,2.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Taj Mahal,"Avenida del Monasterio de El Escorial, 26, Madrid",40.50424659999999,-3.7062221,4.8,105.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante Mar y Tierra Montecarmelo,"Avenida del Monasterio de El Escorial, 6, Local, Madrid",40.50450439999999,-3.710152899999999,4.3,1188.0,2.0,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Arroceria Formentera,"Avenida del Monasterio de El Escorial, 6, Madrid",40.5044711,-3.710528699999999,4.4,1043.0,2.0,"restaurant, meal_delivery, food, point_of_interest, establishment"
fuencarral-el_pardo,Beermut bar,"Monasterios de Suso y Yuso,14 (Beermut bar Local, Madrid",40.50219479999999,-3.7045142,4.5,357.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,The Antiquarian Bar,"Avenida del Monasterio de Silos, 29, Madrid",40.503572,-3.704488399999998,4.2,861.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante La Mala,"Avenida del Monasterio de El Escorial, 30, Madrid",40.5042244,-3.7044636,4.4,273.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Hamburguesería Buena Boca,"Avenida del Monasterio de El Escorial, 30, Madrid",40.5042171,-3.7042647,4.7,560.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante Ciudad de la Raqueta,"Calle del Monasterio de El Paular, 2, Madrid",40.4995667,-3.712750300000001,1.4,11.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,La Pinseria di Galbani,"Calle del Monasterio de El Paular, 2, Madrid",40.4993456,-3.7129941,5.0,21.0,,"restaurant, food, point_of_interest, establishment"
fuencarral-el_pardo,Restaurante Mazal Drink&food,"Avenida del Monasterio de El Escorial, 33, Madrid",40.50445819999999,-3.7034098,4.7,1034.0,2.0,"restaurant, food, point_of_interest, establishment"
moncloa-aravaca,Café de Oriente,"Avenida de Juan de Herrera, 2, Madrid",40.4398452,-3.7294501,4.2,1987.0,3.0,"restaurant, food, point_of_interest, establishment"
latina,Rest-Bar Buen provecho,"Glorieta de los Carmenes, Madrid",40.3952819,-3.743160299999999,4.1,214.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
latina,Burguer Kebap,"Calle del Concejal Francisco José Jiménez Martín, 122C, Madrid",40.4007778,-3.7453825,4.1,350.0,,"restaurant, food, point_of_interest, establishment"
latina,Mesón del Cordero,"Calle de la Alhambra, 80, Madrid",40.3967768,-3.744065199999999,3.9,1013.0,1.0,"restaurant, food, point_of_interest, establishment"
latina,Mesón El Molinero,"Calle de la Alhambra, 72, Madrid",40.3973946,-3.744272799999999,4.7,840.0,3.0,"restaurant, food, point_of_interest, establishment"
latina,Cervecería Miramar,"Glorieta de los Carmenes, 2, Madrid",40.39562550000001,-3.7440523,3.9,901.0,1.0,"restaurant, food, point_of_interest, establishment"
latina,The Good Chicken,"Glorieta de los Carmenes, 1, local 50, Madrid",40.39526779999999,-3.743066500000001,4.7,26.0,,"restaurant, food, point_of_interest, establishment"
latina,Chifa El Retable De Kelly,"Calle de Gallur, Madrid",40.395514,-3.742336,2.5,2.0,,"restaurant, food, point_of_interest, establishment"
latina,Deleite Perú,Madrid,40.3960707,-3.7486159,,,,"restaurant, food, point_of_interest, establishment"
latina,Restaurante Lopo Grill,"Avenida de Nuestra Señora de Valvanera, 316, Madrid",40.3945488,-3.7425023,4.4,698.0,1.0,"restaurant, food, point_of_interest, establishment"
latina,Casa Mari desde 2010,"Calle del Concejal Francisco José Jiménez Martín, 124, Madrid",40.40070609999999,-3.745645999999999,4.2,861.0,1.0,"restaurant, food, point_of_interest, establishment"
latina,Restaurante gb2,"Calle del Concejal Francisco José Jiménez Martín, 122B, Madrid",40.4007854,-3.7449804,4.2,487.0,1.0,"restaurant, food, point_of_interest, establishment"
latina,Food Paradise,"Calle de Gallur, 173, Madrid",40.3979867,-3.739543200000001,4.8,310.0,,"restaurant, food, point_of_interest, establishment"
latina,Cafetería Hospital de Cuidados La Laguna,"Calle del Concejal Francisco José Jiménez Martín, 128, Madrid",40.4007128,-3.747285500000001,4.2,5.0,,"restaurant, food, point_of_interest, establishment"
usera,Restaurante La Barca,"Avenida de Rafaela Ybarra, 10, Madrid",40.3824018,-3.711368099999999,4.0,363.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,Restaurante Royal Cantonés,"Calle del Olvido, 92, Madrid",40.3830722,-3.7025694,4.3,3471.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,Restaurante A'barca Muxia,"Calle de Dolores Barranco, 4, Madrid",40.3834426,-3.702716499999999,4.2,1418.0,2.0,"restaurant, food, point_of_interest, establishment"
usera,El Deseo,"Calle de Dolores Barranco, 51, Madrid",40.3830721,-3.7070699,4.2,112.0,1.0,"restaurant, bar, food, point_of_interest, establishment"
usera,Bar La estrella,"Calle de Ramón Luján, 108, Madrid",40.38206810000001,-3.7039727,4.6,172.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
usera,"ESPECARVI, sl","Calle Cristo de la Victoria, 91, Madrid",40.38044319999999,-3.7031868,4.8,30.0,,"restaurant, store, food, point_of_interest, establishment"
usera,La Perla del Pacífico,"Avenida de Rafaela Ybarra, 37, Madrid",40.3829811,-3.7111184,4.2,1550.0,1.0,"meal_delivery, cafe, meal_takeaway, restaurant, store, food, point_of_interest, establishment"
usera,聚汇美食坊,"Calle de Ortiz Campos, 2, Madrid",40.38527370000001,-3.7070854,4.9,13.0,,"restaurant, food, point_of_interest, establishment"
usera,Bar La Peña Soriana,"Avenida de Rafaela Ybarra, 30, Madrid",40.38122769999999,-3.7113506,4.3,1075.0,1.0,"restaurant, liquor_store, bar, store, food, point_of_interest, establishment"
usera,Restaurante Vickar,"Calle de Isabelita Usera, 64, Madrid",40.38126099999999,-3.7075186,4.5,6.0,,"restaurant, food, point_of_interest, establishment"
usera,Sabores Masquetti,"Calle de Isabelita Usera, 75, local Izquierdo, Madrid",40.3801998,-3.707084699999999,4.0,21.0,,"bar, restaurant, food, point_of_interest, establishment"
usera,Bar Suma Meneces,"Calle Juan Salas, 15, Madrid",40.3803235,-3.707793299999999,4.6,68.0,,"cafe, bar, restaurant, store, food, point_of_interest, establishment"
usera,BBTO Sabor Carretillero,"Calle de Gabriel Usera, 67, Madrid",40.38271659999999,-3.7082069,4.0,120.0,,"restaurant, food, point_of_interest, establishment"
usera,嗨鸭,"Calle de Gabriel Usera, 67, Madrid",40.38271659999999,-3.7082069,4.1,17.0,,"restaurant, food, point_of_interest, establishment"
usera,Restaurante Chen Chongting,"Calle de Gabriel Usera, 67, Madrid",40.38271659999999,-3.7082069,3.0,5.0,,"restaurant, food, point_of_interest, establishment"
usera,Asador de Pollos Usera,"Plaza del Hidrogeno, 6, Madrid",40.3828408,-3.7078958,4.6,143.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,Pinchos & Raciones El Tapeo,"Calle de Gabriel Usera, 72, Madrid",40.38278260000001,-3.708377,,,,"bar, restaurant, food, point_of_interest, establishment"
usera,Bar Marvi Cafe,"Calle Cristo de la Victoria, 112, Madrid",40.3796323,-3.705250699999999,4.6,72.0,1.0,"bar, cafe, restaurant, store, food, point_of_interest, establishment"
usera,Em Kebab Y Bar,"Calle Cristo de la Victoria, 112, Madrid",40.37965509999999,-3.7052077,3.5,13.0,,"restaurant, food, point_of_interest, establishment"
usera,King Döner Kebab,"Calle Cristo de la Victoria, 112, Madrid",40.37965509999999,-3.7052077,4.0,87.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,御花园 Jardín Imperial,"Calle del Jaspe, 6, Madrid",40.3830187,-3.707238799999999,4.3,38.0,,"restaurant, food, point_of_interest, establishment"
usera,Bar Want Kee,"Calle Isidra Jiménez, 6, Madrid",40.38301990000001,-3.7064695,4.6,84.0,,"restaurant, food, point_of_interest, establishment"
usera,江南小吃,"Calle Isidra Jiménez, 6, Madrid",40.38304309999999,-3.7065275,5.0,1.0,,"restaurant, food, point_of_interest, establishment"
usera,HHAUYUNLAI,"Calle de Dolores Barranco, 45, Madrid",40.3831188,-3.706646399999999,3.1,53.0,,"restaurant, food, point_of_interest, establishment"
usera,Cuyna,"Calle de Ferroviarios, 102, Madrid",40.3817081,-3.7044579,2.8,5.0,,"restaurant, food, point_of_interest, establishment"
usera,Cocinas del Mundo,"Calle de Ferroviarios, 98, Madrid",40.3819786,-3.7045598,4.3,6.0,,"restaurant, food, point_of_interest, establishment"
usera,周家侨味 Restaurante QiaoWei,"Calle de Dolores Barranco, 41, Madrid",40.3831702,-3.706366899999999,4.9,14.0,,"restaurant, food, point_of_interest, establishment"
usera,El Bar Tapas,Spain,40.38306919999999,-3.7084323,4.1,12.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,Bar mamá lety,"Calle de Ferroviarios, 98, Usera",40.38198989999999,-3.7045109,4.7,111.0,,"restaurant, food, point_of_interest, establishment"
usera,Sólo Bocatas,"Calle de Ferroviarios, 98, Madrid",40.38198989999999,-3.7045109,3.0,2.0,,"restaurant, food, point_of_interest, establishment"
usera,Burger Passion,"Calle de Ferroviarios, 98, Madrid",40.38198989999999,-3.7045109,2.4,5.0,,"restaurant, food, point_of_interest, establishment"
usera,Bar de tapas y raciones DyG,"Calle Cristo de la Victoria, 183, Madrid",40.3792134,-3.7053125,3.4,36.0,,"bar, restaurant, food, point_of_interest, establishment"
usera,"Cerveceria Restaurante ""El Barranco""","Plaza del Hidrogeno, Madrid",40.3832771,-3.707915,4.1,26.0,,"restaurant, food, point_of_interest, establishment"
usera,LOMITE,"Calle de Nicolás Sánchez, 71, Madrid",40.3830972,-3.705766299999999,4.2,159.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,二师兄烧烤店 RESTAURANTE BBQ,"Calle de Nicolás Sánchez, 71, Madrid",40.3831094,-3.705695,4.2,24.0,,"restaurant, food, point_of_interest, establishment"
usera,广州美食 Restaurante Guangzhou Meishi,"Calle Justa García, local 3, Madrid",40.3827487,-3.7094455,4.6,28.0,,"restaurant, food, point_of_interest, establishment"
usera,Restaurante Marisco Guo Rong,"Calle de Dolores Barranco, 52, Madrid",40.38346579999999,-3.707069,4.1,793.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,Guo Yuan Wai,"Calle de Dolores Barranco, 46, Madrid",40.383368,-3.706272499999999,4.1,14.0,,"restaurant, food, point_of_interest, establishment"
usera,RESTAURANTE GUANGZHUOU,"Calle de Dolores Barranco, 67, Madrid",40.3828439,-3.7093857,4.4,5.0,,"restaurant, food, point_of_interest, establishment"
usera,Restaurante Chino,"Calle de Dolores Barranco, 76, Madrid",40.3829874,-3.7092717,3.4,14.0,,"restaurant, food, point_of_interest, establishment"
usera,Restaurante Jin Gu,"Calle Perpetua Díaz, 37, Madrid",40.383236,-3.7089077,4.2,412.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,Bar New Santina,"Calle Cristo de la Victoria, 77, Madrid",40.3799877,-3.7040003,3.8,10.0,,"bar, restaurant, food, point_of_interest, establishment"
usera,Döner Kebab Alam,"Calle de Mariano Vela, 51, Madrid",40.38266280000001,-3.709993600000001,3.8,42.0,1.0,"restaurant, food, point_of_interest, establishment"
usera,鸭博士 - 卤味食品 | YaBoShi Food,"Calle Perpetua Díaz, 30, Madrid",40.3833158,-3.7091333,5.0,3.0,,"restaurant, food, point_of_interest, establishment"
usera,La boutique de la sidra,"Calle de Isabelita Usera, 27, Madrid",40.3837198,-3.707756399999999,5.0,2.0,,"restaurant, food, point_of_interest, establishment"
usera,一家烧烤店,"Calle de Nicolás Sánchez, 63, Madrid",40.383581,-3.7057969,3.8,87.0,,"restaurant, food, point_of_interest, establishment"
usera,KungFu Noodle Usera 武功牛,"Calle de Nicolás Sánchez, 61, Madrid",40.38363030000001,-3.705861400000001,3.9,118.0,,"restaurant, food, point_of_interest, establishment"
usera,Cervecería - Bar Leonés,"Calle Cristo de la Victoria, 75, Madrid",40.3802054,-3.7036308,4.3,166.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
usera,Restaurante TU LAO MAO,"Calle de Nicolás Usera, 71, Madrid",40.3834448,-3.705232699999999,4.8,109.0,,"restaurant, food, point_of_interest, establishment"
usera,Restaurante Meile,"邮政编码:, Calle de Nicolás Sánchez, Madrid",40.3837382,-3.7060232,4.1,60.0,,"restaurant, food, point_of_interest, establishment"
usera,Candente Café Gestion MAGARRI CRISTO,"Calle Cristo de la Victoria, 49, Madrid",40.3802876,-3.7034529,,,,"bar, restaurant, food, point_of_interest, establishment"
